"lon","lat","d18Of","month"
-40,-65.3684210526316,-11.0372667312622,10
-37.5,-65.3684210526316,-10.9398975372314,10
-35,-65.3684210526316,-10.8927183151245,10
-90,-63.4736842105263,-11.2951231002808,10
-87.5,-63.4736842105263,-11.2158041000366,10
-85,-63.4736842105263,-11.1698474884033,10
-82.5,-63.4736842105263,-11.2035388946533,10
-80,-63.4736842105263,-11.1941347122192,10
-77.5,-63.4736842105263,-11.242301940918,10
-75,-63.4736842105263,-11.2492141723633,10
-72.5,-63.4736842105263,-11.1694431304932,10
-70,-63.4736842105263,-10.9880857467651,10
-67.5,-63.4736842105263,-10.9485731124878,10
-65,-63.4736842105263,-11.0195693969727,10
-62.5,-63.4736842105263,-11.0856895446777,10
-60,-63.4736842105263,-11.2879390716553,10
-57.5,-63.4736842105263,-11.3877077102661,10
-55,-63.4736842105263,-11.2909603118896,10
-52.5,-63.4736842105263,-11.208517074585,10
-50,-63.4736842105263,-11.1787843704224,10
-47.5,-63.4736842105263,-11.1536684036255,10
-45,-63.4736842105263,-11.1395902633667,10
-42.5,-63.4736842105263,-11.092942237854,10
-40,-63.4736842105263,-11.0753755569458,10
-37.5,-63.4736842105263,-10.9684057235718,10
-35,-63.4736842105263,-10.8547658920288,10
-90,-61.5789473684211,-11.0598192214966,10
-87.5,-61.5789473684211,-10.9690723419189,10
-85,-61.5789473684211,-10.9473695755005,10
-82.5,-61.5789473684211,-10.9966793060303,10
-80,-61.5789473684211,-11.0021057128906,10
-77.5,-61.5789473684211,-10.971583366394,10
-75,-61.5789473684211,-10.9454946517944,10
-72.5,-61.5789473684211,-10.8725805282593,10
-70,-61.5789473684211,-10.8044424057007,10
-67.5,-61.5789473684211,-10.7824153900146,10
-65,-61.5789473684211,-10.8037385940552,10
-62.5,-61.5789473684211,-10.8625478744507,10
-60,-61.5789473684211,-10.8307218551636,10
-57.5,-61.5789473684211,-10.8337097167969,10
-55,-61.5789473684211,-10.7727527618408,10
-52.5,-61.5789473684211,-10.7396631240845,10
-50,-61.5789473684211,-10.7654209136963,10
-47.5,-61.5789473684211,-10.8745307922363,10
-45,-61.5789473684211,-10.9287338256836,10
-42.5,-61.5789473684211,-10.9985265731812,10
-40,-61.5789473684211,-11.0235328674316,10
-37.5,-61.5789473684211,-10.9446353912354,10
-35,-61.5789473684211,-10.7969551086426,10
-90,-59.6842105263158,-10.8468704223633,10
-87.5,-59.6842105263158,-10.8724536895752,10
-85,-59.6842105263158,-10.8089609146118,10
-82.5,-59.6842105263158,-10.7685289382935,10
-80,-59.6842105263158,-10.7591238021851,10
-77.5,-59.6842105263158,-10.7362613677979,10
-75,-59.6842105263158,-10.7348709106445,10
-72.5,-59.6842105263158,-10.6536026000977,10
-70,-59.6842105263158,-10.6058874130249,10
-67.5,-59.6842105263158,-10.6773929595947,10
-65,-59.6842105263158,-10.5668783187866,10
-62.5,-59.6842105263158,-10.5796976089478,10
-60,-59.6842105263158,-10.6667394638062,10
-57.5,-59.6842105263158,-10.9823131561279,10
-55,-59.6842105263158,-11.0197353363037,10
-52.5,-59.6842105263158,-10.8851175308228,10
-50,-59.6842105263158,-10.6362600326538,10
-47.5,-59.6842105263158,-10.4982204437256,10
-45,-59.6842105263158,-10.5806150436401,10
-42.5,-59.6842105263158,-10.6818027496338,10
-40,-59.6842105263158,-10.7673244476318,10
-37.5,-59.6842105263158,-10.7059106826782,10
-35,-59.6842105263158,-10.6017198562622,10
-90,-57.7894736842105,-10.6341724395752,10
-87.5,-57.7894736842105,-10.6663150787354,10
-85,-57.7894736842105,-10.6047792434692,10
-82.5,-57.7894736842105,-10.5991897583008,10
-80,-57.7894736842105,-10.6324281692505,10
-77.5,-57.7894736842105,-10.5899486541748,10
-75,-57.7894736842105,-10.5852956771851,10
-72.5,-57.7894736842105,-10.550666809082,10
-70,-57.7894736842105,-10.5033235549927,10
-67.5,-57.7894736842105,-10.4991502761841,10
-65,-57.7894736842105,-10.2523546218872,10
-62.5,-57.7894736842105,-10.2610282897949,10
-60,-57.7894736842105,-10.9662818908691,10
-57.5,-57.7894736842105,-11.2077989578247,10
-55,-57.7894736842105,-11.0562992095947,10
-52.5,-57.7894736842105,-10.924147605896,10
-50,-57.7894736842105,-10.5135946273804,10
-47.5,-57.7894736842105,-10.3856515884399,10
-45,-57.7894736842105,-10.417067527771,10
-42.5,-57.7894736842105,-10.5160341262817,10
-40,-57.7894736842105,-10.4884691238403,10
-37.5,-57.7894736842105,-10.4078254699707,10
-35,-57.7894736842105,-10.3782072067261,10
-90,-55.8947368421053,-10.3637037277222,10
-87.5,-55.8947368421053,-10.3685073852539,10
-85,-55.8947368421053,-10.4027528762817,10
-82.5,-55.8947368421053,-10.4324922561646,10
-80,-55.8947368421053,-10.5058012008667,10
-77.5,-55.8947368421053,-10.4821081161499,10
-75,-55.8947368421053,-10.480996131897,10
-72.5,-55.8947368421053,-10.468204498291,10
-70,-55.8947368421053,-10.4014854431152,10
-67.5,-55.8947368421053,-10.1762561798096,10
-65,-55.8947368421053,-10.0451126098633,10
-62.5,-55.8947368421053,-10.5747499465942,10
-60,-55.8947368421053,-11.1570310592651,10
-57.5,-55.8947368421053,-11.1358289718628,10
-55,-55.8947368421053,-10.828387260437,10
-52.5,-55.8947368421053,-10.5906181335449,10
-50,-55.8947368421053,-10.4651327133179,10
-47.5,-55.8947368421053,-10.2194919586182,10
-45,-55.8947368421053,-10.1631193161011,10
-42.5,-55.8947368421053,-10.3512325286865,10
-40,-55.8947368421053,-10.1930170059204,10
-37.5,-55.8947368421053,-9.98126888275146,10
-35,-55.8947368421053,-9.88507747650146,10
-90,-54,-9.92592144012451,10
-87.5,-54,-10.0277404785156,10
-85,-54,-10.1231117248535,10
-82.5,-54,-10.1880769729614,10
-80,-54,-10.1951026916504,10
-77.5,-54,-10.1723194122314,10
-75,-54,-10.1813898086548,10
-72.5,-54,-10.2139530181885,10
-70,-54,-10.0462284088135,10
-67.5,-54,-9.74766159057617,10
-65,-54,-9.72383594512939,10
-62.5,-54,-10.5822792053223,10
-60,-54,-11.0683069229126,10
-57.5,-54,-10.9242506027222,10
-55,-54,-10.5651941299438,10
-52.5,-54,-10.4484262466431,10
-50,-54,-10.2991714477539,10
-47.5,-54,-10.1893520355225,10
-45,-54,-10.4226083755493,10
-42.5,-54,-10.266622543335,10
-40,-54,-9.92854404449463,10
-37.5,-54,-9.65899085998535,10
-35,-54,-9.62462997436523,10
-90,-52.1052631578947,-9.67981433868408,10
-87.5,-52.1052631578947,-9.76673316955566,10
-85,-52.1052631578947,-9.84644603729248,10
-82.5,-52.1052631578947,-9.85675048828125,10
-80,-52.1052631578947,-9.89466094970703,10
-77.5,-52.1052631578947,-9.87981986999512,10
-75,-52.1052631578947,-9.79455661773682,10
-72.5,-52.1052631578947,-9.70886993408203,10
-70,-52.1052631578947,-9.54045104980469,10
-67.5,-52.1052631578947,-9.44481945037842,10
-65,-52.1052631578947,-9.53307437896729,10
-62.5,-52.1052631578947,-10.460165977478,10
-60,-52.1052631578947,-10.8677625656128,10
-57.5,-52.1052631578947,-10.6403160095215,10
-55,-52.1052631578947,-10.1507120132446,10
-52.5,-52.1052631578947,-9.91581249237061,10
-50,-52.1052631578947,-9.77814388275146,10
-47.5,-52.1052631578947,-9.48798179626465,10
-45,-52.1052631578947,-9.44053936004639,10
-42.5,-52.1052631578947,-9.29963779449463,10
-40,-52.1052631578947,-9.22694873809814,10
-37.5,-52.1052631578947,-8.97515678405762,10
-35,-52.1052631578947,-8.94721984863281,10
-90,-50.2105263157895,-9.3277006149292,10
-87.5,-50.2105263157895,-9.42286109924316,10
-85,-50.2105263157895,-9.54446506500244,10
-82.5,-50.2105263157895,-9.4832706451416,10
-80,-50.2105263157895,-9.48193454742432,10
-77.5,-50.2105263157895,-9.51788234710693,10
-75,-50.2105263157895,-9.44867706298828,10
-72.5,-50.2105263157895,-9.26102256774902,10
-70,-50.2105263157895,-9.15415191650391,10
-67.5,-50.2105263157895,-9.17230796813965,10
-65,-50.2105263157895,-9.1851167678833,10
-62.5,-50.2105263157895,-9.99413871765137,10
-60,-50.2105263157895,-10.4792385101318,10
-57.5,-50.2105263157895,-10.3517122268677,10
-55,-50.2105263157895,-9.87806987762451,10
-52.5,-50.2105263157895,-9.43586540222168,10
-50,-50.2105263157895,-9.01531314849854,10
-47.5,-50.2105263157895,-8.7226037979126,10
-45,-50.2105263157895,-8.70040988922119,10
-42.5,-50.2105263157895,-8.67595195770264,10
-40,-50.2105263157895,-8.54240036010742,10
-37.5,-50.2105263157895,-8.33527755737305,10
-35,-50.2105263157895,-8.250563621521,10
-90,-48.3157894736842,-9.17999267578125,10
-87.5,-48.3157894736842,-9.21075439453125,10
-85,-48.3157894736842,-9.13902187347412,10
-82.5,-48.3157894736842,-9.05708694458008,10
-80,-48.3157894736842,-9.13099479675293,10
-77.5,-48.3157894736842,-9.06211471557617,10
-75,-48.3157894736842,-8.9678201675415,10
-72.5,-48.3157894736842,-8.91608238220215,10
-70,-48.3157894736842,-8.97477149963379,10
-67.5,-48.3157894736842,-8.91292572021484,10
-65,-48.3157894736842,-8.69172668457031,10
-62.5,-48.3157894736842,-9.56430339813232,10
-60,-48.3157894736842,-10.2095260620117,10
-57.5,-48.3157894736842,-10.1013050079346,10
-55,-48.3157894736842,-9.58724975585938,10
-52.5,-48.3157894736842,-9.01274299621582,10
-50,-48.3157894736842,-8.43388175964355,10
-47.5,-48.3157894736842,-8.09554862976074,10
-45,-48.3157894736842,-8.04416179656982,10
-42.5,-48.3157894736842,-8.02847194671631,10
-40,-48.3157894736842,-7.8087739944458,10
-37.5,-48.3157894736842,-7.77171087265015,10
-35,-48.3157894736842,-7.83480167388916,10
-90,-46.421052631579,-8.90840148925781,10
-87.5,-46.421052631579,-8.90817737579346,10
-85,-46.421052631579,-8.92984771728516,10
-82.5,-46.421052631579,-8.88801956176758,10
-80,-46.421052631579,-8.77274227142334,10
-77.5,-46.421052631579,-8.66693687438965,10
-75,-46.421052631579,-8.59500694274902,10
-72.5,-46.421052631579,-8.56299114227295,10
-70,-46.421052631579,-8.58404159545898,10
-67.5,-46.421052631579,-8.49190139770508,10
-65,-46.421052631579,-8.22765445709229,10
-62.5,-46.421052631579,-9.15800285339355,10
-60,-46.421052631579,-9.97898769378662,10
-57.5,-46.421052631579,-9.77533721923828,10
-55,-46.421052631579,-9.23380184173584,10
-52.5,-46.421052631579,-8.81011486053467,10
-50,-46.421052631579,-7.95895147323608,10
-47.5,-46.421052631579,-7.51000165939331,10
-45,-46.421052631579,-7.39073896408081,10
-42.5,-46.421052631579,-7.3429217338562,10
-40,-46.421052631579,-7.28470325469971,10
-37.5,-46.421052631579,-7.36911153793335,10
-35,-46.421052631579,-7.5371618270874,10
-90,-44.5263157894737,-8.51775741577148,10
-87.5,-44.5263157894737,-8.57397174835205,10
-85,-44.5263157894737,-8.63339519500732,10
-82.5,-44.5263157894737,-8.48180484771729,10
-80,-44.5263157894737,-8.2976713180542,10
-77.5,-44.5263157894737,-8.30590629577637,10
-75,-44.5263157894737,-8.31352519989014,10
-72.5,-44.5263157894737,-8.1666431427002,10
-70,-44.5263157894737,-8.09097194671631,10
-67.5,-44.5263157894737,-8.03895854949951,10
-65,-44.5263157894737,-7.79697322845459,10
-62.5,-44.5263157894737,-8.56192970275879,10
-60,-44.5263157894737,-9.67263412475586,10
-57.5,-44.5263157894737,-9.32789134979248,10
-55,-44.5263157894737,-8.80791473388672,10
-52.5,-44.5263157894737,-8.63264846801758,10
-50,-44.5263157894737,-7.90646505355835,10
-47.5,-44.5263157894737,-7.33879137039185,10
-45,-44.5263157894737,-7.15886354446411,10
-42.5,-44.5263157894737,-7.02553367614746,10
-40,-44.5263157894737,-7.012855052948,10
-37.5,-44.5263157894737,-7.03602027893066,10
-35,-44.5263157894737,-7.19499206542969,10
-90,-42.6315789473684,-8.05580234527588,10
-87.5,-42.6315789473684,-8.10744667053223,10
-85,-42.6315789473684,-8.13235855102539,10
-82.5,-42.6315789473684,-8.03405284881592,10
-80,-42.6315789473684,-7.90080738067627,10
-77.5,-42.6315789473684,-7.82991313934326,10
-75,-42.6315789473684,-7.75683832168579,10
-72.5,-42.6315789473684,-7.61757278442383,10
-70,-42.6315789473684,-7.51315021514893,10
-67.5,-42.6315789473684,-7.42229127883911,10
-65,-42.6315789473684,-7.18169069290161,10
-62.5,-42.6315789473684,-7.94428396224976,10
-60,-42.6315789473684,-9.08094501495361,10
-57.5,-42.6315789473684,-8.9028263092041,10
-55,-42.6315789473684,-8.47980785369873,10
-52.5,-42.6315789473684,-8.67851448059082,10
-50,-42.6315789473684,-7.90823125839233,10
-47.5,-42.6315789473684,-7.36073541641235,10
-45,-42.6315789473684,-7.05970764160156,10
-42.5,-42.6315789473684,-6.73050832748413,10
-40,-42.6315789473684,-6.5303373336792,10
-37.5,-42.6315789473684,-6.58109664916992,10
-35,-42.6315789473684,-6.78025245666504,10
-90,-40.7368421052632,-7.67282915115356,10
-87.5,-40.7368421052632,-7.75511741638184,10
-85,-40.7368421052632,-7.67689895629883,10
-82.5,-40.7368421052632,-7.47846269607544,10
-80,-40.7368421052632,-7.4529390335083,10
-77.5,-40.7368421052632,-7.36172008514404,10
-75,-40.7368421052632,-7.21701049804688,10
-72.5,-40.7368421052632,-7.00476741790771,10
-70,-40.7368421052632,-6.82022285461426,10
-67.5,-40.7368421052632,-6.74065780639648,10
-65,-40.7368421052632,-6.54233264923096,10
-62.5,-40.7368421052632,-7.15398597717285,10
-60,-40.7368421052632,-8.52928924560547,10
-57.5,-40.7368421052632,-8.52319812774658,10
-55,-40.7368421052632,-8.40748119354248,10
-52.5,-40.7368421052632,-8.41806411743164,10
-50,-40.7368421052632,-8.0784158706665,10
-47.5,-40.7368421052632,-7.9320969581604,10
-45,-40.7368421052632,-7.56791019439697,10
-42.5,-40.7368421052632,-6.66562700271606,10
-40,-40.7368421052632,-6.15560913085938,10
-37.5,-40.7368421052632,-6.05221700668335,10
-35,-40.7368421052632,-6.3003363609314,10
-90,-78.6315789473684,-14.3458061218262,11
-87.5,-78.6315789473684,-14.1180562973022,11
-85,-78.6315789473684,-13.8713340759277,11
-82.5,-78.6315789473684,-13.7368001937866,11
-80,-78.6315789473684,-13.6212196350098,11
-77.5,-78.6315789473684,-13.4744863510132,11
-75,-78.6315789473684,-13.3083686828613,11
-72.5,-78.6315789473684,-13.0965824127197,11
-70,-78.6315789473684,-12.8909940719604,11
-67.5,-78.6315789473684,-12.7516040802002,11
-65,-78.6315789473684,-12.6152963638306,11
-62.5,-78.6315789473684,-12.5224084854126,11
-60,-78.6315789473684,-12.4353475570679,11
-57.5,-78.6315789473684,-12.2862882614136,11
-55,-78.6315789473684,-11.9828767776489,11
-52.5,-78.6315789473684,-11.8818063735962,11
-50,-78.6315789473684,-11.7666835784912,11
-47.5,-78.6315789473684,-11.6795959472656,11
-45,-78.6315789473684,-11.589150428772,11
-42.5,-78.6315789473684,-11.5216789245605,11
-40,-78.6315789473684,-11.3313598632812,11
-37.5,-78.6315789473684,-11.3573188781738,11
-35,-78.6315789473684,-11.815673828125,11
-90,-76.7368421052632,-13.7927684783936,11
-87.5,-76.7368421052632,-13.7186307907104,11
-85,-76.7368421052632,-13.6620931625366,11
-82.5,-76.7368421052632,-13.6249399185181,11
-80,-76.7368421052632,-13.6212844848633,11
-77.5,-76.7368421052632,-13.6823854446411,11
-75,-76.7368421052632,-13.7345495223999,11
-72.5,-76.7368421052632,-13.7022399902344,11
-70,-76.7368421052632,-13.5327796936035,11
-67.5,-76.7368421052632,-13.2011461257935,11
-65,-76.7368421052632,-12.7232446670532,11
-62.5,-76.7368421052632,-12.2993764877319,11
-60,-76.7368421052632,-11.8672876358032,11
-57.5,-76.7368421052632,-11.5260305404663,11
-55,-76.7368421052632,-11.3058986663818,11
-52.5,-76.7368421052632,-11.1066474914551,11
-50,-76.7368421052632,-10.9652967453003,11
-47.5,-76.7368421052632,-10.9099683761597,11
-45,-76.7368421052632,-10.9266147613525,11
-42.5,-76.7368421052632,-10.86474609375,11
-40,-76.7368421052632,-10.8675632476807,11
-37.5,-76.7368421052632,-10.8670597076416,11
-35,-76.7368421052632,-11.1065721511841,11
-90,-74.8421052631579,-12.7519588470459,11
-87.5,-74.8421052631579,-12.7758817672729,11
-85,-74.8421052631579,-12.8934383392334,11
-82.5,-74.8421052631579,-13.0672044754028,11
-80,-74.8421052631579,-13.2575435638428,11
-77.5,-74.8421052631579,-13.3569822311401,11
-75,-74.8421052631579,-13.5468978881836,11
-72.5,-74.8421052631579,-13.8541345596313,11
-70,-74.8421052631579,-14.0476627349854,11
-67.5,-74.8421052631579,-13.7134571075439,11
-65,-74.8421052631579,-12.9773397445679,11
-62.5,-74.8421052631579,-12.2602710723877,11
-60,-74.8421052631579,-11.5377206802368,11
-57.5,-74.8421052631579,-11.224235534668,11
-55,-74.8421052631579,-11.008659362793,11
-52.5,-74.8421052631579,-10.7160720825195,11
-50,-74.8421052631579,-10.6032333374023,11
-47.5,-74.8421052631579,-10.480429649353,11
-45,-74.8421052631579,-10.5271987915039,11
-42.5,-74.8421052631579,-10.6400499343872,11
-40,-74.8421052631579,-10.7435159683228,11
-37.5,-74.8421052631579,-10.8569412231445,11
-35,-74.8421052631579,-10.9780406951904,11
-90,-72.9473684210526,-11.8615303039551,11
-87.5,-72.9473684210526,-11.6422061920166,11
-85,-72.9473684210526,-11.6515531539917,11
-82.5,-72.9473684210526,-11.7974185943604,11
-80,-72.9473684210526,-12.0948104858398,11
-77.5,-72.9473684210526,-12.3565578460693,11
-75,-72.9473684210526,-12.7044591903687,11
-72.5,-72.9473684210526,-13.3138122558594,11
-70,-72.9473684210526,-13.8945188522339,11
-67.5,-72.9473684210526,-13.8510322570801,11
-65,-72.9473684210526,-13.0041208267212,11
-62.5,-72.9473684210526,-12.0711669921875,11
-60,-72.9473684210526,-11.14963722229,11
-57.5,-72.9473684210526,-10.882869720459,11
-55,-72.9473684210526,-10.6516990661621,11
-52.5,-72.9473684210526,-10.5030870437622,11
-50,-72.9473684210526,-10.5021181106567,11
-47.5,-72.9473684210526,-10.4391813278198,11
-45,-72.9473684210526,-10.4320344924927,11
-42.5,-72.9473684210526,-10.5299100875854,11
-40,-72.9473684210526,-10.5787324905396,11
-37.5,-72.9473684210526,-10.6538028717041,11
-35,-72.9473684210526,-10.7333707809448,11
-90,-71.0526315789474,-11.3858861923218,11
-87.5,-71.0526315789474,-11.3100547790527,11
-85,-71.0526315789474,-11.3058156967163,11
-82.5,-71.0526315789474,-11.2783393859863,11
-80,-71.0526315789474,-11.2401742935181,11
-77.5,-71.0526315789474,-11.2992820739746,11
-75,-71.0526315789474,-11.6137208938599,11
-72.5,-71.0526315789474,-12.3862352371216,11
-70,-71.0526315789474,-13.1904716491699,11
-67.5,-71.0526315789474,-13.370644569397,11
-65,-71.0526315789474,-12.8984603881836,11
-62.5,-71.0526315789474,-11.9035549163818,11
-60,-71.0526315789474,-11.0629873275757,11
-57.5,-71.0526315789474,-10.7681846618652,11
-55,-71.0526315789474,-10.5987539291382,11
-52.5,-71.0526315789474,-10.4901094436646,11
-50,-71.0526315789474,-10.5445213317871,11
-47.5,-71.0526315789474,-10.6189098358154,11
-45,-71.0526315789474,-10.5809965133667,11
-42.5,-71.0526315789474,-10.6062660217285,11
-40,-71.0526315789474,-10.5562791824341,11
-37.5,-71.0526315789474,-10.4775581359863,11
-35,-71.0526315789474,-10.4149045944214,11
-90,-69.1578947368421,-11.0629110336304,11
-87.5,-69.1578947368421,-11.111499786377,11
-85,-69.1578947368421,-11.2762794494629,11
-82.5,-69.1578947368421,-11.3858890533447,11
-80,-69.1578947368421,-11.3237190246582,11
-77.5,-69.1578947368421,-11.1172761917114,11
-75,-69.1578947368421,-10.8543739318848,11
-72.5,-69.1578947368421,-11.4623165130615,11
-70,-69.1578947368421,-12.2211122512817,11
-67.5,-69.1578947368421,-12.5507869720459,11
-65,-69.1578947368421,-12.4487247467041,11
-62.5,-69.1578947368421,-11.5422887802124,11
-60,-69.1578947368421,-11.2082767486572,11
-57.5,-69.1578947368421,-10.8861198425293,11
-55,-69.1578947368421,-10.5546035766602,11
-52.5,-69.1578947368421,-10.4496946334839,11
-50,-69.1578947368421,-10.4972724914551,11
-47.5,-69.1578947368421,-10.6064720153809,11
-45,-69.1578947368421,-10.6561594009399,11
-42.5,-69.1578947368421,-10.6819553375244,11
-40,-69.1578947368421,-10.6238355636597,11
-37.5,-69.1578947368421,-10.5288343429565,11
-35,-69.1578947368421,-10.453688621521,11
-90,-67.2631578947368,-10.8224925994873,11
-87.5,-67.2631578947368,-10.9196853637695,11
-85,-67.2631578947368,-11.0125827789307,11
-82.5,-67.2631578947368,-11.0728073120117,11
-80,-67.2631578947368,-11.1648092269897,11
-77.5,-67.2631578947368,-11.1261768341064,11
-75,-67.2631578947368,-10.9455003738403,11
-72.5,-67.2631578947368,-10.6333408355713,11
-70,-67.2631578947368,-11.0706872940063,11
-67.5,-67.2631578947368,-11.5202522277832,11
-65,-67.2631578947368,-11.7303476333618,11
-62.5,-67.2631578947368,-11.438889503479,11
-60,-67.2631578947368,-11.3019685745239,11
-57.5,-67.2631578947368,-11.0033531188965,11
-55,-67.2631578947368,-10.8122587203979,11
-52.5,-67.2631578947368,-10.7546272277832,11
-50,-67.2631578947368,-10.6676797866821,11
-47.5,-67.2631578947368,-10.7033519744873,11
-45,-67.2631578947368,-10.8501768112183,11
-42.5,-67.2631578947368,-10.781756401062,11
-40,-67.2631578947368,-10.7085275650024,11
-37.5,-67.2631578947368,-10.6613903045654,11
-35,-67.2631578947368,-10.5876293182373,11
-90,-65.3684210526316,-10.7433824539185,11
-87.5,-65.3684210526316,-10.7911806106567,11
-85,-65.3684210526316,-10.8429441452026,11
-82.5,-65.3684210526316,-10.8992233276367,11
-80,-65.3684210526316,-10.9654788970947,11
-77.5,-65.3684210526316,-10.9745235443115,11
-75,-65.3684210526316,-10.8816823959351,11
-72.5,-65.3684210526316,-10.7176866531372,11
-70,-65.3684210526316,-10.4824352264404,11
-67.5,-65.3684210526316,-10.4839181900024,11
-65,-65.3684210526316,-10.9783382415771,11
-62.5,-65.3684210526316,-11.0954647064209,11
-60,-65.3684210526316,-11.1140260696411,11
-57.5,-65.3684210526316,-11.108341217041,11
-55,-65.3684210526316,-10.9397659301758,11
-52.5,-65.3684210526316,-10.793309211731,11
-50,-65.3684210526316,-10.6869583129883,11
-47.5,-65.3684210526316,-10.7829713821411,11
-45,-65.3684210526316,-10.8390235900879,11
-42.5,-65.3684210526316,-10.8188924789429,11
-40,-65.3684210526316,-10.7848463058472,11
-37.5,-65.3684210526316,-10.705979347229,11
-35,-65.3684210526316,-10.5482015609741,11
-90,-63.4736842105263,-10.7699003219604,11
-87.5,-63.4736842105263,-10.7157821655273,11
-85,-63.4736842105263,-10.6673774719238,11
-82.5,-63.4736842105263,-10.6664552688599,11
-80,-63.4736842105263,-10.7256240844727,11
-77.5,-63.4736842105263,-10.7721109390259,11
-75,-63.4736842105263,-10.697021484375,11
-72.5,-63.4736842105263,-10.5674209594727,11
-70,-63.4736842105263,-10.4572973251343,11
-67.5,-63.4736842105263,-10.4071311950684,11
-65,-63.4736842105263,-10.4685659408569,11
-62.5,-63.4736842105263,-10.5013618469238,11
-60,-63.4736842105263,-10.9617357254028,11
-57.5,-63.4736842105263,-10.861123085022,11
-55,-63.4736842105263,-10.6229257583618,11
-52.5,-63.4736842105263,-10.50266456604,11
-50,-63.4736842105263,-10.5364065170288,11
-47.5,-63.4736842105263,-10.63258934021,11
-45,-63.4736842105263,-10.7432193756104,11
-42.5,-63.4736842105263,-10.7792310714722,11
-40,-63.4736842105263,-10.7317752838135,11
-37.5,-63.4736842105263,-10.5734004974365,11
-35,-63.4736842105263,-10.4568004608154,11
-90,-61.5789473684211,-10.6710119247437,11
-87.5,-61.5789473684211,-10.6138114929199,11
-85,-61.5789473684211,-10.5698595046997,11
-82.5,-61.5789473684211,-10.5208396911621,11
-80,-61.5789473684211,-10.5682973861694,11
-77.5,-61.5789473684211,-10.5891904830933,11
-75,-61.5789473684211,-10.5265951156616,11
-72.5,-61.5789473684211,-10.4147701263428,11
-70,-61.5789473684211,-10.3296070098877,11
-67.5,-61.5789473684211,-10.322509765625,11
-65,-61.5789473684211,-10.223032951355,11
-62.5,-61.5789473684211,-10.3054504394531,11
-60,-61.5789473684211,-10.4062881469727,11
-57.5,-61.5789473684211,-10.3917150497437,11
-55,-61.5789473684211,-10.1764402389526,11
-52.5,-61.5789473684211,-10.1309309005737,11
-50,-61.5789473684211,-10.1987686157227,11
-47.5,-61.5789473684211,-10.2964534759521,11
-45,-61.5789473684211,-10.4434432983398,11
-42.5,-61.5789473684211,-10.434700012207,11
-40,-61.5789473684211,-10.3621482849121,11
-37.5,-61.5789473684211,-10.3234872817993,11
-35,-61.5789473684211,-10.3652286529541,11
-90,-59.6842105263158,-10.4326553344727,11
-87.5,-59.6842105263158,-10.3487997055054,11
-85,-59.6842105263158,-10.3879318237305,11
-82.5,-59.6842105263158,-10.4918479919434,11
-80,-59.6842105263158,-10.5016756057739,11
-77.5,-59.6842105263158,-10.4532175064087,11
-75,-59.6842105263158,-10.3882284164429,11
-72.5,-59.6842105263158,-10.2527046203613,11
-70,-59.6842105263158,-10.1393442153931,11
-67.5,-59.6842105263158,-10.0919198989868,11
-65,-59.6842105263158,-9.90236759185791,11
-62.5,-59.6842105263158,-9.89121723175049,11
-60,-59.6842105263158,-9.88774490356445,11
-57.5,-59.6842105263158,-9.95804882049561,11
-55,-59.6842105263158,-9.90030860900879,11
-52.5,-59.6842105263158,-10.1938247680664,11
-50,-59.6842105263158,-9.99680995941162,11
-47.5,-59.6842105263158,-9.82223987579346,11
-45,-59.6842105263158,-9.8377571105957,11
-42.5,-59.6842105263158,-9.95083236694336,11
-40,-59.6842105263158,-9.98277854919434,11
-37.5,-59.6842105263158,-10.115159034729,11
-35,-59.6842105263158,-10.1327133178711,11
-90,-57.7894736842105,-10.1456575393677,11
-87.5,-57.7894736842105,-10.1795320510864,11
-85,-57.7894736842105,-10.3102464675903,11
-82.5,-57.7894736842105,-10.3441696166992,11
-80,-57.7894736842105,-10.2995834350586,11
-77.5,-57.7894736842105,-10.2178602218628,11
-75,-57.7894736842105,-10.117769241333,11
-72.5,-57.7894736842105,-10.0177116394043,11
-70,-57.7894736842105,-9.95436668395996,11
-67.5,-57.7894736842105,-9.86802101135254,11
-65,-57.7894736842105,-9.64353275299072,11
-62.5,-57.7894736842105,-9.47543907165527,11
-60,-57.7894736842105,-10.0447835922241,11
-57.5,-57.7894736842105,-10.201958656311,11
-55,-57.7894736842105,-10.1444664001465,11
-52.5,-57.7894736842105,-10.162314414978,11
-50,-57.7894736842105,-9.73177337646484,11
-47.5,-57.7894736842105,-9.52204608917236,11
-45,-57.7894736842105,-9.44740390777588,11
-42.5,-57.7894736842105,-9.48946762084961,11
-40,-57.7894736842105,-9.61867427825928,11
-37.5,-57.7894736842105,-9.75925636291504,11
-35,-57.7894736842105,-9.70040988922119,11
-90,-55.8947368421053,-9.888916015625,11
-87.5,-55.8947368421053,-9.97804737091064,11
-85,-55.8947368421053,-10.0862607955933,11
-82.5,-55.8947368421053,-10.053900718689,11
-80,-55.8947368421053,-9.94445514678955,11
-77.5,-55.8947368421053,-9.8260440826416,11
-75,-55.8947368421053,-9.75077247619629,11
-72.5,-55.8947368421053,-9.65699195861816,11
-70,-55.8947368421053,-9.65396213531494,11
-67.5,-55.8947368421053,-9.48573303222656,11
-65,-55.8947368421053,-9.39634609222412,11
-62.5,-55.8947368421053,-9.70013809204102,11
-60,-55.8947368421053,-10.1837739944458,11
-57.5,-55.8947368421053,-10.0741386413574,11
